scriptNumber,scriptType,name,dialog,select1,select2,select3,select4,select5,answer,image,cuttoon,비고,QuizNumber,SoundEffect,,FALSE
30_1,nomal,Himchan,"P_name, hello! You came for some exercise, huh?",,,,,,,1,,,,Null,,
30_1,nomal,주인공,"I knew I'd find Himchan here at the sports field. Himchan, how about exercising together?",,,,,,,9,,,,Null,,
30_1,nomal,Himchan,"I'm planning to do hula hooping, would you like to join me?",,,,,,,1,,,,Null,,
30_1,nomal,주인공,Hula hoop? I've never tried hula hooping before.,,,,,,,9,,,,Null,,
30_1,nomal,Himchan,"You'll get hooked on hula hooping once you try it today. Haha! Alright, let me teach you how to hula hoop. Follow me. First, place the hula hoop on the ground. Go ahead!",,,,,,,1,,[훌라후프 바닥에 내려놓는 모션],,Null,,
30_1,Hulahoop,주인공,Place the hula hoop on the ground!,,,,,,,9,0,[힘찬이를 따라서 바닥에 내려놓음] ,,Null,,
30_1,Hulahoop,Himchan,"Once the hula hoop is flat on the ground, step into it, and then pick it up, keeping your hands shoulder-width apart. Like this!",,,,,,,1,1,[훌라후프 안에 들어가는 모션],,Null,,
30_1,Hulahoop,주인공,Pick up the hula hoop!,,,,,,,9,2,[훌라후프 집어드는 모션],,Null,,
30_1,nomal,Himchan,"Next, hold the hoop with both hands on either side and bring it up to your waist, letting it rest on one side of your torso. ",,,,,,,1,,,,Null,,
30_1,Hulahoop,Himchan,"Then, start spinning your waist to make the hula hoop go round and round.",,,,,,,1,3,"[훌라후프 모션, 근데 주인공은 2번 정도 떨어뜨리다가 잘하기]",,Null,,
30_1,Hulahoop,Himchan,"Hold on a moment! At first, the hula hoop might keep falling to the ground. When that happens, just pick it up and keep spinning. As you get used to the movement, you'll even learn the trick to lift it back up when it starts to drop, haha!",,,,,,,1,4,,,Null,,
30_1,Hulahoop,Himchan,"P_name, how was it? What do you think about trying hula hooping?",,,,,,,1,5,,,Null,,
30_1,Hulahoop,주인공,"It was a bit challenging at first, but I think I can get the hang of it with practice.",,,,,,,9,6,,,Null,,
30_1,nomal,Himchan,"Good! Keep that confidence and practice regularly. You might become a hula hooping pro! Well, that's it for today! Exercise complete~!",,,,,,,1,,,,Null,,
30_1,end,end,end,,,,,,,,,부모님인증_훌라후프,,Null,,
