scriptNumber,scriptType,name,dialog,select1,select2,select3,select4,select5,answer,image,cuttoon,비고,QuizNumber,SoundEffect,,FALSE
8_1,nomal,Himchan,"Hey, P_name, what's up?",,,,,,,1,,,,Null,,
8_1,nomal,주인공,I was waiting for Himchan today to exercise together.,,,,,,,9,,(지루해보이는 표정) ,,Null,,
8_1,nomal,Himchan,"Oh, you finally fell in love with the charm of exercise. Hahaha.",,,,,,,1,,(밝은 표정으로),,himchan,,
8_1,nomal,Himchan,"Last time we did some stretching to warm up, remember?",,,,,,,1,,,,Null,,
8_1,nomal,주인공,"Oh, I remember. I felt lighter after the stretching.",,,,,,,9,,(굳게 결심한 듯),,Null,,
8_1,nomal,Himchan,"Today we're going to do some stretching again, let's try different movements. Let's go!",,,,,,,1,,,,Null,,
8_1,nomal,Himchan,"Remember, when exercising, make sure to do it with your parents, get certified, and be safe.",,,,,,,1,,,,Null,,
8_1,video,Himchan,"First, sit cross-legged and imagine someone lifting you up from above your head, and your back will straighten. Then, keep the distance between your shoulders and ears as far as possible, and pull your chin towards your body.",,,,,,,1,3,,,Null,,
8_1,videoEnd,Himchan,"Next, try the next movement. Let's go!",,,,,,,1,,,,Null,,
8_1,video,Himchan,"First, sit cross-legged and imagine someone lifting you up from above your head, and your back will straighten. Then, keep the distance between your shoulders and ears as far as possible, and pull your chin towards your body. ",,,,,,,1,4,,,Null,,
8_1,videoEnd,Himchan,"Next, try the next movement. Let's go! ",,,,,,,1,,,,Null,,
8_1,video,Himchan,"First, sit cross-legged and imagine someone lifting you up from above your head, and your back will straighten. Then, keep the distance between your shoulders and ears as far as possible, and pull your chin towards your body. ",,,,,,,1,5,,,Null,,
8_1,videoEnd,주인공,"Today's movement is easier than last time, isn't it? It wasn't very difficult.",,,,,,,9,,,,Null,,
8_1,nomal,Himchan,That's because you're getting friendly with exercising. ,,,,,,,1,,,,Null,,
8_1,nomal,Himchan,Let's try a harder move next time. Wahaha.,,,,,,,1,,,,himchan,,
8_1,end,end,end,,,,,,,1,,,,Null,,
