scriptNumber,scriptType,name,dialog,select1,select2,select3,select4,select5,answer,image,cuttoon,비고,QuizNumber,SoundEffect,,FALSE
27_1,nomal,주인공,Himchan! I'm here!,,,,,,,9,,(힘찬이에게 달려가며),,Null,,
27_1,nomal,Himchan,"Oh, it's P_name. Did you come to see me?",,,,,,,1,,(주인공에게 손을 흔들며),,Null,,
27_1,nomal,주인공,"Yeah, I was feeling a bit bored and wanted to exercise together.",,,,,,,9,,,,Null,,
27_1,nomal,Himchan,Perfect timing! I was doing music aerobics. It would be even more fun and exciting if we did it together!,,,,,,,1,,,,Null,,
27_1,nomal,주인공,Music aerobics? How does it work?,,,,,,,9,,,,Null,,
27_1,nomal,Himchan,It's super simple! Just follow along with the aerobic moves to the lively music. Like this! And like this!,,,,,,,1,,,,Null,,
27_1,nomal,주인공,That sounds like a lot of fun!,,,,,,,9,,,,Null,,
27_1,video,Himchan,Music Aerobics Video,,,,,,,1,11,,,Null,,
27_1,videoEnd,Himchan,"P_name, how did you like trying music aerobics?",,,,,,,1,,,,Null,,
27_1,nomal,주인공,It was great! Exercising to the music made it even more enjoyable.,,,,,,,9,,,,Null,,
27_1,nomal,Himchan,"Plus, it improved my mood and helped me relieve stress. So let's do music aerobics together every day. Woohoo!",,,,,,,1,,,,Null,,
27_1,end,end,end,,,,,,,2,,,,Null,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
