scriptNumber,scriptType,name,dialog,select1,select2,select3,select4,select5,answer,image,cuttoon,비고,QuizNumber,SoundEffect,,FALSE
13_2,nomal,Nari,"Mom, Dad! We're here.",,,,,,,5,,배에서 내린 나리와 주인공이 나리의 집으로 이동하여 나리 가족을 만난다.,,Null,,
13_2,nomal,Woody,"Great, come on in. We've been waiting for you.",,,,,,,12,,,,Null,,
13_2,nomal,주인공,"Hello! I'm P_name, Nari's friend.",,,,,,,9,,,,Null,,
13_2,nomal,Sunny,"Nice to meet you, P_name! Is this your first visit to our Acorn Village?",,,,,,,13,,,,Null,,
13_2,nomal,주인공,"Yes, I'm really excited to explore the village.",,,,,,,9,,,,Null,,
13_2,nomal,Sunny,"Hoho, you can look forward to it. Shall we start exploring the village?",,,,,,,13,,,,Null,,
13_2,AMove,Sunny,The first place I'd like to introduce is the restaurant I run.,,,,,,,13,,"써니, 주인공, 나리가 마을 구경을 위해 집을 나선다..",,Null,,
13_2,nomal,주인공,Oh? It's a restaurant that serves bibimbap.,,,,,,,9,,,,Null,,
13_2,nomal,Sunny,"Our Acorn Village friends love bibimbap, so I opened a bibimbap restaurant. That's why I'm making bibimbap.",,,,,,,13,,,,Null,,
13_2,nomal,주인공,"I love bibimbap too! It's a healthy meal with all the nutrients, right?",,,,,,,9,,,,Null,,
13_2,nomal,Sunny,"That's right! P_name, if you ever want bibimbap, just come by..",,,,,,,13,,,,Null,,
13_2,nomal,Sunny,And we also have a special event in our restaurant where you can play the bibimbap-making game. You should definitely try it.,,,,,,,13,,,,Null,,
13_2,nomal,Sunny,"Now, shall we move on to the next place?",,,,,,,13,,,,Null,,
13_2,nomal,주인공,Let's go to the second location!,,,,,,,9,,,,Null,,
13_2,AMove,Sunny,"The second place I'd like to introduce is where firewood is prepared. To keep our Acorn Village friends warm during the winter, Nari's dad is chopping firewood here.",,,,,,,13,,13,,Null,,
13_2,nomal,주인공,"Wow! There are so many firewood logs here. Thanks to these firewood logs, we can stay warm in the winter.",,,,,,,9,,(잔뜩 쌓여진 장작을 보며),,Null,,
13_2,nomal,Sunny,"Exactly, we need to prepare plenty of firewood before winter arrives.",,,,,,,13,,,,Null,,
13_2,nomal,Sunny,"There's also a firewood chopping game here, so don't hesitate to give it a try. But be warned, it's not as easy as you might think. Now, shall we visit the last place?",,,,,,,13,,,,Null,,
13_2,nomal,주인공,Let's go to the last place!,,,,,,,9,,,,Null,,
13_2,AMove,Sunny,Ta-da! The last place I want to introduce is this tree. This tree is the largest in our Acorn Village and is a precious symbol of our village. Isn't it impressive?,,,,,,,13,, (큰 나무를 가리키며),,Null,,
13_2,nomal,주인공,Wow! The tree is really huge! And it has so many fruits hanging from it. Having such a magnificent tree makes Acorn Village shine even more.,,,,,,,9,,,,Null,,
13_2,nomal,Sunny,"Ohoho, really? Our village friends cherish and love this tree very much.",,,,,,,13,,,,Null,,
13_2,nomal,Sunny,"Oh, by the way! This tree gives a special gift. It's called the fruit-picking game, where you can pick as many fruits as you want in the game. You should try this game too.",,,,,,,13,,,,Null,,
13_2,nomal,주인공,"Sure, I'll definitely check it out. Thank you for showing me around the village today and introducing these fun games. I'll visit often.",,,,,,,9,,,,Null,,
13_2,nomal,Sunny,"You're welcome! We always welcome P_name, so feel free to come by anytime.",,,,,,,13,,,,Null,,
13_2,ReloadEnd,end,end,,,,,,,,,,,Null,,
