scriptNumber,scriptType,name,dialog,select1,select2,select3,select4,select5,answer,image,cuttoon,비고,QuizNumber,SoundEffect,,FALSE
16_1,nomal,Suho,"(Checking or watering the gratitude tree) Grow, grow, tree!",,,,,,,4,,,,Null,,
16_1,nomal,주인공,"Suhoh master, I'm here. Hope!",,,,,,,9,,,,heimang,,
16_1,LookAt,Suho,Ding dong! P_name! Come on in.,,,,,,,4,,,,dung,,
16_1,nomal,주인공,What did you call me for?,,,,,,,9,,,,Null,,
16_1,nomal,주인공,Huh? You were taking care of the tree. Do you want me to help?,,,,,,,9,,,,Null,,
16_1,nomal,Suho,"No, it's okay. I called you because I want to give you this tree.",,,,,,,4,,,,Null,,
16_1,nomal,Suho,"This tree is called the “gratitude tree,” and it's a very special tree for the residents of our island.",,,,,,,4,,,,Null,,
16_1,nomal,주인공,What's a gratitude tree?,,,,,,,4,,,,Null,,
16_1,nomal,Suho,"It's a mysterious tree that bears gratitude fruits when you send your gratitude to the tree, ",,,,,,,4,,,,Null,,
16_1,cuttoon,Suho,and it contains the gratitude of the residents of our Hope island.,,,,,,,4,0,일러스트(자신의 나무 쪽으로 끌며),,Null,,
16_2,cuttoon,Suho,This tree is my gratitude tree.,,,,,,,4,1,일러스트(한 가지 열매를 보여주며),,Null,,
16_2,nomal,주인공,It's really amazing.,,,,,,,9,,,,Null,,
16_2,nomal,주인공,"Wow, there are so many gratitude fruits hanging from the tree.",,,,,,,9,,,,Null,,
16_2,nomal,Suho,Do you want to send your gratitude to the tree?,,,,,,,4,,일러스트<이런 열매 모양의 화면에 감사한 것 1가지를 적을 수 있도록 함>,,Null,,
16_2,AppleTree,Suho,<Quest event>,,,,,,,4,,일러스트<이런 열매 모양의 화면에 감사한 것 1가지를 적을 수 있도록 함>,,Null,,
16_3,AppleTreeEnd,Suho,"Wow, you express gratitude so well. ",,,,,,,4,,(적고 난 후),,Null,,
16_4,nomal,Suho,"Interestingly, expressing gratitude creates more things to be grateful for. ",,,,,,,4,,,,Null,,
16_4,nomal,Suho,So start practicing gratitude for the little things.,,,,,,,4,,,,Null,,
16_4,nomal,주인공,"Okay, I promise. Thank you.",,,,,,,9,,,,Null,,
16_4,MakeAppleTree,Suho,Thank you for making a promise!,,,,,,,4,,,,Null,,
16_4,nomal,Suho,"I'll make a gratitude tree for P_name soon, take good care of it.",,,,,,,4,,,,Null,,
16_4,ReloadEnd,end,end,,,,,,,4,,,,Null,,
