scriptNumber,scriptType,name,dialog,select1,select2,select3,select4,select5,answer,image,cuttoon,비고,QuizNumber,SoundEffect,,FALSE
22_1,nomal,Nari,"P_name, how have you been?",,,,,,,5,,,,Null,,
22_1,nomal,주인공,"Oh, it's you! It's been a while. ",,,,,,,9,,,,Null,,
22_1,nomal,Nari,I came to play you a song I made today.,,,,,,,5,,,,nari,,
22_1,nomal,주인공,A song made by Nari? ,,,,,,,9,,,,Null,,
22_1,nomal,Nari,The song title is “Smile Song.” Listen carefully,,,,,,,5,,(웃어봐 송 재생),,TTiririring,,
22_1,song,주인공,Wow~ I made it really well and it's so exciting!,,,,,,,9,,(듣는 내내 흥얼거리며 웃음 짓다),,Null,,
22_1,nomal,주인공,"Listening to the song makes me smile, hahaha.",,,,,,,9,,,,Null,,
22_1,nomal,주인공,How did you make this song?,,,,,,,9,,,,Null,,
22_1,nomal,Nari,I made it because I thought it would be good to listen to when I'm feeling down or upset.,,,,,,,5,,,,nari,,
22_1,nomal,주인공,"Oh, I see!",,,,,,,9,,,,Null,,
22_1,nomal,Nari,"Listening to good music makes you feel good and relaxed, right?",,,,,,,5,,,,nari,,
22_1,nomal,Nari,"The power of music is really amazing, isn't it? ",,,,,,,5,,,,Null,,
22_1,songend,주인공,Right. I also like to sing!,,,,,,,9,,,,Null,,
22_1,nomal,Nari,"Yes! Then, would you sing the song I made often?",,,,,,,5,,,,Null,,
22_1,nomal,Nari,Singing also improves your health.,,,,,,,5,,,,Null,,
22_1,nomal,주인공,"Sure. Nari, thank you for playing me such a nice song!",,,,,,,9,,,,Null,,
22_1,ReloadEnd,end,end,,,,,,,10,,,,Null,,
