scriptNumber,scriptType,name,dialog,select1,select2,select3,select4,select5,answer,image,cuttoon,비고,QuizNumber,SoundEffect,,FALSE
10_1,nomal,힘찬,어? 오늘은 아침 일찍부터 운동하러 왔네.,,,,,,,1,,,,Null,,
10_1,nomal,주인공,힘찬이랑 운동하고 싶어서 일찍 왔어. ,,,,,,,9,,,,Null,,
10_1,nomal,힘찬,우하하.. 너도 알았구나! 혼자보다 둘이서 하는 운동이 더 신난다는 걸.,,,,,,,1,,,,himchan,,
10_1,nomal,힘찬,그럼 오늘은 둘이서 같이 할 수 있는 운동을 하자. ,,,,,,,1,,,,Null,,
10_1,nomal,힘찬,바로 바로 배드민턴! 배드민턴 쳐 봤냐?,,,,,,,1,,,,Null,,
10_1,nomal,주인공,"아니, 배드민턴 치는 건 봤는데, 해 본 적은 없어. ",,,,,,,9,,,,Null,,
10_1,cuttoon,힘찬,좋아. 먼저 배드민턴 라켓과 깃털 모양의 셔틀콕을 준비하고. ,,,,,,,1,0,(라켓을 들며) /셔틀콕 그림,,Null,,
10_1,cuttoon,힘찬,라켓은 라켓 면이 땅바닥과 나란히 되도록 잡기도 하고 라켓을 땅바닥으로부터 수직으로 세우고 라켓의 손잡이를 악수하듯 잡기도 해.,,,,,,,1,1,,,Null,,
10_1,cuttoon,힘찬,두 발은 어깨너비로 벌리고 무릎은 약간 굽히고.,,,,,,,1,2,,,Null,,
10_1,cuttoon,힘찬,"자, 시작한다. 셔틀콕이 언제 어디서 날아올지 모르니까 팔꿈치를 들어 라켓을 세우고 있어.",,,,,,,1,3,,,Null,,
10_1,Panorama,힘찬,처음 쳐본 거 맞아? 왜 이렇게 잘 치냐?,,,,,,,1,3,셔틀콕을 주고받는 사진 두 장,,ShuttleCock,,
10_1,nomal,주인공,이햐~ 배드민턴 진짜 재밌다! ,,,,,,,9,,,,Null,,
10_1,nomal,힘찬,"이래뵈도 내가 배드민턴 고수인데, 나랑 시합 해도 되겠는 걸, 우하하 ",,,,,,,1,1,<계속 주고 받는 힘찬이와 주인공의 모습>,,himchan,,
10_1,end,end,z ,,,,,,,1,1,,,Null,,
