scriptNumber,scriptType,name,dialog,select1,select2,select3,select4,select5,answer,image,cuttoon,비고,QuizNumber,SoundEffect,,FALSE
18_1,nomal,요미,어서 오세요. 손님! 요미의 옷가게 온 것을 환영합니다.,,,,,,,7,,,,Null,,
18_1,nomal,요미,어? 오랜만이네요.   ,,,,,,,7,,,,Null,,
18_1,nomal,요미,멋쟁이가 되고 싶은가요? 요미의 옷을 입어보세요! 후후후  ,,,,,,,7,,,,yomi,,
18_1,nomal,주인공,친구 집에 초대를 받았거든요. 그래서 새 옷을 사러 왔어요.,,,,,,,9,,,,Null,,
18_1,nomal,주인공,"와~ 옷이랑 모자, 가방, 액세서리도 많네요.",,,,,,,9,,,,Null,,
18_1,nomal,주인공,너무 많아서 어떤 옷을 골라야할지 모르겠어요.,,,,,,,9,,,,Null,,
18_1,nomal,요미,내가 손님에게 딱 어울리는 옷을 골라줄게요. ,,,,,,,7,,,,Null,,
18_1,nomal,요미,나는 어릴 때부터 옷에 관심이 많았어요.,,,,,,,7,,,,Null,,
18_1,nomal,요미,그래서 인형옷도 만들어보고 패션쇼 영상도 많이 봤어요.,,,,,,,7,,,,Null,,
18_1,nomal,요미,그렇게 패션 감각을 키워왔답니다. ,,,,,,,7,,,,Null,,
18_1,nomal,요미,"내 꿈은 패션 디자이너였는데, 결국 꿈을 이뤘지요, 후후후",,,,,,,7,,,,yomi,,
18_1,nomal,요미,P_name이는 앞으로 29살 7월 7일 저녁 7시엔 뭘 하고 있을까요?,,,,,,,7,,(불쑥 비장한 표정을 지으며 가까이 다가옴),,Null,,
18_1,nomal,주인공,흠... 저는 말이죠..,,,,,,,9,,,,Null,,
18_1,KeyToDream,주인공,흠... 저는 말이죠..,,,,,,,9,,<노트 류를 띄워서 적도록 한다>,,Null,,
18_1,nomal,요미,오호~ 그렇군요. ,,,,,,,7,,,,Null,,
18_1,KeyToDreamEnd,요미,멋진 상상이네요! ,,,,,,,7,,,,Null,,
18_1,nomal,요미,"그럼 상상이 현실이 되려면, 어떤 꿈을 가져야할까요?",,,,,,,7,,,,Null,,
18_1,nomal,요미,그림으로 표현해볼래요?,,,,,,,7,,,,Null,,
18_1,draw,주인공,음… 저는 이 꿈을 이루고 싶어요.,,,,,,,9,,<그려보게 한다>,,Null,,
18_1,drawFinish,요미,"그럼요, 반드시 꿈을 이룰 거에요.",,,,,,,7,,,,Null,,
18_1,drawEnd,요미,그럼 그 꿈을 이루기 위해 P_name이가 할 수 있는 일이 뭘까요?,,,,,,,7,,,,Null,,
18_1,nomal,요미,무엇을 할 수 있을 지 계획을 세워보세요.,,,,,,,7,2,<노트류에 적도록 한다>,,Null,,
18_1,KeyToDream,요미,무엇을 할 수 있을 지 계획을 세워보세요.,,,,,,,7,2,<노트류에 적도록 한다>,,Null,,
18_1,nomal,요미,"오호, 좋은 계획이에요! ",,,,,,,7,,,,Null,,
18_1,KeyToDreamEnd,요미,"계획대로 실천해가면 꿈에 점점 가까워질 거랍니다, 후후후",,,,,,,7,,,,yomi,,
18_1,nomal,요미,"자, 이건 요미가 주는 응원의 선물이에요. ",,,,,,,7,,(열쇠 목걸이를 건네며),,Null,,
18_1,nomal,요미,"P_name의 꿈을 응원합니다. 힘내자, 힘!",,,,,,,7,,,,Null,,
18_1,nomal,주인공,"힘내자, 힘! ",,,,,,,9,,,,Null,,
18_1,end,end,end,,,,,,,,,,,Null,,
