scriptNumber,scriptType,name,dialog,select1,select2,select3,select4,select5,answer,image,cuttoon,비고,QuizNumber,SoundEffect,,FALSE
25_1,nomal,힘찬,P_name아! 오늘은 한발 뛰기 연습 할래? ,,,,,,,1,,,,Null,,
25_1,nomal,주인공,한발 뛰기? ,,,,,,,9,,,,Null,,
25_1,nomal,주인공,지난 번에 사방치기 할 때 한발 뛰기가 어렵긴 하더라. ,,,,,,,9,,,,Null,,
25_1,nomal,힘찬,나두 어려웠거든. 그래서 너랑 같이 연습하고 싶었어.   ,,,,,,,1,,,,Null,,
25_1,nomal,힘찬,한발 뛰기 놀이를 하면서 연습을 할 거야. ,,,,,,,1,0,일러스트 영상(컷툰),,Null,,
25_1,cuttoon,힘찬,먼저 출발선을 긋고 술래를 한 명 정해야해.,,,,,,,1,0,,,Null,,
25_1,Dcuttoon,힘찬,술래가 아닌 사람들은 외발로 출발선에서 앞으로 있는 힘껏 한 발을 뛰어.,,,,,,,1,1,,,Null,,
25_1,Dcuttoon,힘찬,"그런 다음, 출발선을 향해 뒤돌아 서는 거지.",,,,,,,1,1,,,Null,,
25_1,Dcuttoon,힘찬,"술래는 출발선에 선 채로, 손을 뻗어서 사람들을 치는 거야.",,,,,,,1,1,,,Null,,
25_1,Dcuttoon,힘찬,술래의 손에 닿으면 그 사람이 다음 술래가 돼.,,,,,,,1,,,,Null,,
25_1,Dcuttoon,힘찬,"술래가 못 치면, 한 발로 출발선 안으로 다시 들어와야 해.",,,,,,,1,,,,Null,,
25_1,Dcuttoon,힘찬,이때 출발선을 밟거나 못 들어오면 역시 술래가 되지.,,,,,,,1,,,,Null,,
25_1,Dcuttoon,힘찬,"한 발 다음에는 두 발, 세 발 이렇게 열 발까지 계속하는데, 술래는 항상 다른 사람들보다 한 발을 적게 뛰어야해.",,,,,,,1,,,,Null,,
25_1,Dcuttoon,힘찬,"사람들이  세 발을 뛰면, 술래는 두 발만 뛰는 거지.",,,,,,,1,,,,Null,,
25_1,Dcuttoon,힘찬,열 발이 끝나면 사람들은 술래가 주문하는 동작을 하면서 출발선으로 들어와야 해.,,,,,,,1,,,,Null,,
25_1,nomal,힘찬,이때 술래는 주문대로 못하는 사람을 잡아내는 거야.,,,,,,,1,,,,Null,,
25_1,nomal,힘찬,"술래가 주문하는 동작은 오리걸음, 토끼 뜀, 거북이 등이 있거든.",,,,,,,1,,,,Null,,
25_1,nomal,힘찬,"한발 뛰기 연습도 하고 재밌겠지? 자, 시작한다~! 우하하",,,,,,,1,,,,himchan,,
25_1,cuttoonE,,<이후 힘찬과 주인공이 한발 뛰기를 하는 모습을 배경으로 마무리> ,,,,,,,1,1,,,Null,,
