scriptNumber,scriptType,name,dialog,select1,select2,select3,select4,select5,answer,image,cuttoon,비고,QuizNumber,SoundEffect,,FALSE
6_2,nomal,나리,어릴 때부터 올바른 양치 습관을 가져야 한대. 다람. ,,,,,,,5,,,,Null,,
6_2,nomal,나리,올바른 양치 습관은 333 법칙이 기본! ,,,,,,,5,,,,Null,,
6_2,nomal,나리,"하루에 3 번, 식사 후 3분 안에, 3분 동안 양치질 하기! ",,,,,,,5,,,,Null,,
6_2,nomal,나리,입 안 구석구석을 빠짐없이 싹싹 닦아주는 것도 중요해. 다람.,,,,,,,5,,,,Null,,
6_2,Tooth,나리,"앞니의 겉쪽과 어금니 바깥쪽, 안쪽은 잇몸에서부터 이가 난 방향으로 쓱쓱싹싹!",,,,,,,5,1,,,Chikachika,,
6_2,Tooth,나리,앞니의 안쪽은 칫솔을 세워서 입 안쪽에서 바깥쪽으로 둥글게 쓸어내며 쓱쓱싹싹! ,,,,,,,5,2,,,Chikachika,,
6_2,Tooth,나리,음식을 씹는 면은 앞 뒤로 문지르며 쓱쓱싹싹! ,,,,,,,5,3,,,Chikachika,,
6_2,nomal,나리,칫솔이 잘 닿지 않는 안쪽 어금니도 빠짐없이 쓱싹쓱싹! ,,,,,,,5,,,,Null,,
6_2,Tooth,나리,잊지말고 혀도 부드럽게 살살 닦아주고.,,,,,,,5,4,,,Chikachika,,
6_2,Tooth,나리,양치질 후에는 치실로 이 사이에 낀 음식물 쏙쏙 빼주고. ,,,,,,,5,5,(모션),,Chikachika,,
6_2,Tooth,나리,앗차차!  충치를 예방하려면 음식 먹는 습관도 중요하대. 다람.,,,,,,,5,6,,,Null,,
6_2,nomal,나리,"물을 자주 마시고, 음식을 30번 이상 꼭꼭 씹어 먹고",,,,,,,5,,,,Null,,
6_2,nomal,나리,"잠자기 전에는 음식을 먹지 않고, 달콤한 음식도 적게 먹는 게 좋대. ",,,,,,,5,,,,Null,,
6_2,nomal,주인공,에휴~ 알아야할 것도 많고 해야할 것도 많잖아.,,,,,,,9,,,,Null,,
6_2,nomal,나리,매일 하다보면 습관이 생겨서 쉬워. ,,,,,,,5,,(엄한 표정으로) ,,Null,,
6_2,nomal,나리,지금 당장 올바른 양치 습관을 길러야해. 다람! ,,,,,,,5,,,,Null,,
6_2,nomal,나리,얍! 건강한 치아 만들기 미션 준비! ,,,,,,,5,,,,Null,,
6_2,nomal,나리,나리가 양치게임을 위한 하트를 줄테니 양치 미니게임을 플레이해봐!,,,,,,,5,,,,Null,,
6_2,nomal,나리,양치질을 완료하고 나면 보상을 받을 수 있어. 다람. ,,,,,,,5,,,,nari,,
6_2,nomal,주인공,알았어 지금 당장 양치하고 올게!,,,,,,,9,,,,Null,,
6_2,Tooth,end,z,,,,,,,,7,,,Null,,
