scriptNumber,scriptType,name,dialog,select1,select2,select3,select4,select5,answer,image,cuttoon,비고,QuizNumber,SoundEffect,,FALSE
20_1,nomal,주인공,"하미야, 초대해줘서 고마워. ",,,,,,,9,,(하미의 집 문을 열고 들어오며) ,,Null,,
20_1,nomal,하미,어서 와.  우리 집에 와줘서 고마워.,,,,,,,3,,,,hami,,
20_1,nomal,하미,사실은 오늘이 내 생일이야. 그래서 초대한 거야. ,,,,,,,3,,(의자를 빼주며),,Null,,
20_1,nomal,주인공,정말? 그랬구나. 하미야! 생일 축하해! ,,,,,,,9,,,,Null,,
20_1,nomal,하미,고마워. 깜짝 놀랐지? ,,,,,,,3,,,,Null,,
20_1,nomal,하미,난 내 생일에 음식을 만들어서 친구들을 초대하거든. ,,,,,,,3,,,,Null,,
20_1,cuttoon,하미,짜잔~ 그래서 오늘도 생일 음식을 만들었어.,,,,,,,3,0,,,Null,,
20_1,cuttoon,하미,P_name이는 생일 때 어떤 음식을 먹고 싶어? ,,,,,,,3,1,회상씬!,,Null,,
20_2,Dcuttoon,주인공,생일에는 내가 좋아하는 치킨이랑 피자랑 햄버거도 먹고 싶고,,,,,,,9,1,,,Null,,
20_2,Dcuttoon,주인공,소시지랑 햄이 들어있는 빵도 먹고 싶어. ,,,,,,,9,1,(행복하다는 듯),,Null,,
20_2,Dcuttoon,하미,P_name이는 생일에 먹고 싶은 게 참 많구나! ,,,,,,,3,1,(생각에 잠긴 듯한 표정으로),,Null,,
20_2,Dcuttoon,주인공,"어. 그래서 난 생일이 정말 좋아, 헤헤.",,,,,,,9,1,(의아하다는 듯),,Null,,
20_3,Dcuttoon,하미,"나도. 매일매일 생일이었으면 좋겠어, ",,,,,,,3,1,,,Null,,
20_3,cuttoon,하미,여기서 잠깐!  오늘은 특별히 건강한 생일음식을 준비했어. ,,,,,,,3,0,,,Null,,
20_3,Dcuttoon,하미,"요리법을 바꾸면, 맛있는 음식을 더 건강하게 먹을 수 있거든.",,,,,,,3,0,,,Null,,
20_3,cuttoon,하미,치킨은 기름에 튀기지 않고 오븐에 노릇노릇 굽기.,,,,,,,3,2,"(구운 치킨을 가리키며, 확대)",,Null,,
20_3,Dcuttoon,하미,기름에 튀긴 음식은 맛있지만 살이 찌기 쉽고 많은 병을 일으킬 수 있어서 구워 먹는 게 더 좋거든.,,,,,,,3,2,,,Null,,
20_3,Dcuttoon,하미,"소지지와 햄은 인공적인 방법으로 먹기 편하게, 오래 보관할 수 있게 만든 식품이기 때문에 맛은 있지만 영양소가 많이 부족해. ",,,,,,,3,3,"(구운 고기를 가리키며, 확대)",,Null,,
20_3,Dcuttoon,하미,그리고 오래 보관하기 위해 식품첨가물이 들어있어서 몸에 좋지 않아.,,,,,,,3,3,,,Null,,
20_3,Dcuttoon,하미,그래서 이런 식품은 적게 먹거나 요리하기 전에 뜨거운 물에 담가두면 좋아.,,,,,,,3,3,,,Null,,
20_3,cuttoon,하미,밖에서 사먹는 햄버거는 너무 달고 짜고 영양소도 많이 부족하니까 ,,,,,,,3,4,"(샌드위치를 가리키며, 확대)",,Null,,
20_3,Dcuttoon,하미,집에서 건강하고 맛있게 버거를 만들어먹기. ,,,,,,,3,4,,,Null,,
20_3,Dcuttoon,하미,오늘은 햄버거 대신에 샌드위치를 만들어봤어. ,,,,,,,3,4,,,Null,,
20_3,cuttoon,하미,퀴즈 타임! 피자를 건강하게 먹는 방법은 뭘까요?,,,,,,,3,5,"(프리타타를 가리키며, 확대)",,Null,,
20_3,Dcuttoon,하미,"정답! 피자 위에 버섯, 올리브, 시금치 등 몸에 좋은 토핑을 얹어서 먹기.",,,,,,,3,5,,,Null,,
20_3,cuttoon,하미,짜잔! 채소를 싫어하는 친구도 맛있게 먹는 샐러드! ,,,,,,,3,6,"(샐러드를 가리키며, 확대)",,Null,,
20_3,Dcuttoon,하미," 채소가 듬뿍 든 샐러드에 치킨, 맛살, 과일을 넣었어.",,,,,,,3,6,,,Null,,
20_3,Dcuttoon,하미,채소에는 항산화 성분이 많아. 항산화 성분이 뭐냐고? ,,,,,,,3,6,,,Null,,
20_3,Dcuttoon,하미,항산화 성분은 병균이나 독소로 부터 우리 몸을 보호하는 역할을 해.,,,,,,,3,6,,,Null,,
20_3,Dcuttoon,하미,그러니까 항산화 성분이 많이 든 채소를 꼭 먹어야겠지?,,,,,,,3,6,,,Null,,
20_3,cuttoon,하미,꿀팁!  채소를 먹기 좋게 잘라서 채소스틱으로 만들어 먹어도 좋음. ,,,,,,,3,6,(의심의 눈초리로),,Null,,
20_3,Dcuttoon,하미,"아참, 음식이 하나 더 있어. 보글보글 맛있는 미역국 등장이오~  ",,,,,,,3,0,,,Null,,
20_3,Dcuttoon,하미,우리가 생일에는 미역국을 먹잖아. ,,,,,,,3,0,,,Null,,
20_3,cuttoon,하미,미역국은 몸 속에 쌓인 중금속 노폐물을 몸 밖으로 내보내주고,,,,,,,3,0,,,Null,,
20_3,cuttoon,하미,피를 깨끗하게 해주는 건강 음식이거든. 추천!  ,,,,,,,3,0,,,Null,,
20_3,Dcuttoon,하미,어때? 미역국도 맛있겠지?,,,,,,,3,0,(분위기를 환기하며),,Null,,
20_3,Dcuttoon,주인공,"어, 하미가 만든 음식은 모두 다 맛있을 거야. ",,,,,,,9,0,(웃으며),,Null,,
