scriptNumber,scriptType,name,dialog,select1,select2,select3,select4,select5,answer,image,cuttoon,비고,QuizNumber,SoundEffect,,FALSE
23_1,nomal,주인공,"얘들아, 안녕.",,,,,,,9,,,,Null,,
23_1,nomal,주인공,오늘은 운동하지 말고 재밌게 놀자. ,,,,,,,9,,,,Null,,
23_1,LookAt,힘찬,나는 찬성! 그럼 뭐하고 놀지? ,,,,,,,1,,,,Null,,
23_1,nomal,나리,"전통놀이해보면 어때? 제기차기, 윷놀이, 연날리기 이런 거 말이야.",,,,,,,5,,,,Null,,
23_1,nomal,나리,"아, 생각났다! 사방치기 하자.  ",,,,,,,5,,,,Null,,
23_1,nomal,주인공,사방치기? 그게 어떤 놀이인데?,,,,,,,9,,,,Null,,
23_1,nomal,힘찬,사방치기는 바닥에 놀이판을 그려놓고 하는 놀이야.,,,,,,,1,,,,Null,,
23_2,cuttoon,힘찬,먼저 바닥에 네모난 놀이판을 그리고 그 안에 1번부터 8번까지 숫자를  써.,,,,,,,1,0,(일러스트),,Null,,
23_2,Dcuttoon,힘찬,각자 작은 돌멩이를 하나씩 준비하면 놀이를 시작하는 거야.,,,,,,,1,0,,,Null,,
23_2,cuttoon,힘찬,"가위, 바위, 보를 해서 이긴 사람이 먼저 돌멩이를 숫자 1번 칸에 던져.",,,,,,,1,1,,,Stone,,
23_2,Dcuttoon,힘찬,"그런 다음, 숫자 2번 칸부터 숫자 8번 칸까지 한발뛰기로 갔다오는 거야.",,,,,,,1,1,(시범을 보여줌),,Null,,
23_2,Dcuttoon,힘찬,갔다 오는 동안에 선을 밟거나 넘어지면 탈락! ,,,,,,,1,1,,,Null,,
23_2,Dcuttoon,힘찬,그럼 기회는 다음 사람에게 넘어가지.,,,,,,,1,1,,,Null,,
23_2,cuttoon,힘찬,성공했다면 숫자 2번 칸에 돌멩이를 던지고 또 마지막 칸까지 갔다오는 거야.,,,,,,,1,2,Q. 컷툰 이미지가 사방치기이미지랑 힘찬이랑 나리가 시범?을 보이는 이미지 2개만 있는데 이대로 연출하면 되나요?,,Stone,,
23_2,cuttoon,힘찬,이런 방법으로 여덟 번을 반복해서 갔다왔다면 성공! ,,,,,,,1,3,,,Null,,
23_2,Dcuttoon,힘찬,성공한 사람은 뒤돌아서 돌을 던지고 그 돌이 들어간 칸을 차지하게 되는 거야.,,,,,,,1,3,,,Null,,
23_2,cuttoon,힘찬,"놀이가 끝났을 때, 땅을 가장 많이 차지한 사람이 승리자야. 우하하. ",,,,,,,1,4,(나리와 힘찬이가 시범을 보이는 내용의 일러스트.),,Null,,
23_3,nomal,힘찬,사방치기는 한발로 뛰면서 하기 때문에 균형감각을 익힐 수 있어.,,,,,,,1,,,,Null,,
23_3,nomal,힘찬,과연 우리 중에 누가 이길까? 어서 해보자! ,,,,,,,1,,,,Null,,
23_4,ReloadEnd,end,z ,,,,,,,0,,,,Null,,
