scriptNumber,scriptType,name,dialog,select1,select2,select3,select4,select5,answer,image,cuttoon,비고,QuizNumber,SoundEffect,,FALSE
7_1,nomal,하미,"하이, P_name아. 오늘은 뭐 먹었니? ",,,,,,,3,,,,hami,,
7_1,nomal,주인공,아직 안먹었어. 이제 먹으려구.,,,,,,,9,,,,Null,,
7_1,nomal,하미,그럼 우리 같이 먹자. 내가 방금 텃밭에서 채소들을 따왔거든. 이걸로 뭐해 먹을까? ,,,,,,,3,,,,Null,,
7_1,nomal,주인공,"시금치, 상추, 가지, 애호박이네.  그럼 비빔밥 어때? ",,,,,,,9,,,,Null,,
7_1,nomal,하미,딱 좋아! 영양 만점 비빔밥은 세계에서도 인정한 최고의 음식이니까.,,,,,,,3,,,,Null,,
7_1,nomal,주인공,하미야! 비빔밥이 그렇게 영양이 좋아? 어떻게 좋은데?,,,,,,,9,,,,Null,,
7_1,cuttoon,하미,귀 쫑긋! 잘 들어봐. 밥에 들어있는 탄수화물은 우리가 활동하는 데 쓰는 에너지를 만듬.,,,,,,,3,0,,,Null,,
7_1,cuttoon,하미,"고기나 달걀에 있는 단백질은 근육, 뼈, 피부, 힘줄 등 각종 기관을 구성함. ",,,,,,,3,1,,,Null,,
7_1,cuttoon,하미,"단백질이 많이 들어있는 고단백 식품은 닭가슴살, 소 등심, 땅콩, 두부, 연어임.",,,,,,,3,2,,,Null,,
7_1,Dcuttoon,하미,기억해둬. 튼튼해지기 위해 고단백질 식품 많이 먹기! ,,,,,,,3,2,,,Null,,
7_1,cuttoon,하미,참기름에 들어있는 지방은 우리에게 에너지를 주고 체온을 유지 시켜줌. ,,,,,,,3,3,,,Null,,
7_1,Dcuttoon,하미,이 세 영양소는 우리 몸에 꼭 필요한 영양소니까 골고루 꼭 먹어야함.,,,,,,,3,3,,,Null,,
7_1,nomal,주인공,비빔밥 얼른 먹고 싶다! 침 꿀꺽~! ,,,,,,,9,,,,Null,,
7_1,cuttoon,하미,꼬르륵 꼬르륵~ 내 배에서도 먹고 싶다고 신호를 보내네.,,,,,,,3,4,"비빔밥 완성전, 완성 후 2컷! (페이드 인,아웃 하면서 이미지 바꾸기)",,Null,,
7_1,cuttoon,하미,꺼억~ 잘 먹었다! 같이 먹으니까 더 맛있지?,,,,,,,3,5,,,Null,,
7_1,nomal,주인공,어. 맛  좋고 영양 좋고 튼튼해져서 좋고.,,,,,,,9,,,,Null,,
7_1,nomal,주인공,하미야! 다음 번에는 내가 음식을 준비할게. ,,,,,,,9,,,,Null,,
7_1,nomal,하미,"오, 기대돼! 음식을 준비할때 필수영양소 기억하기!",,,,,,,3,,,,Null,,
7_1,end,end,"오, 기대돼! 음식을 준비할때 필수영양소 기억하기!",,,,,,,9,,,,Null,,
