scriptNumber,scriptType,name,dialog,select1,select2,select3,select4,select5,answer,image,cuttoon,비고,QuizNumber,SoundEffect,,FALSE
8_1,nomal,힘찬,"헤이, P_name아, 뭐하냐? ",,,,,,,1,,,,Null,,
8_1,nomal,주인공,오늘은 내가 힘찬이를 기다리고 있었지. 운동 같이 하려구. ,,,,,,,9,,(지루해보이는 표정) ,,Null,,
8_1,nomal,힘찬,"오, 드디어 네가 운동의 매력에 푹 빠졌구나. 우하하",,,,,,,1,,(밝은 표정으로),,himchan,,
8_1,nomal,힘찬,지난 번에 스트레칭하면서 몸을 풀었잖아?,,,,,,,1,,,,Null,,
8_1,nomal,주인공,"아, 기억 나. 스트레칭하고 나서 몸이 가벼워졌어.",,,,,,,9,,(굳게 결심한 듯),,Null,,
8_1,nomal,힘찬,"오늘도 스트레칭을 할 건데, 다른 동작을 해보자. 실시! ",,,,,,,1,,,,Null,,
8_1,nomal,힘찬,"참참, 운동을 할때는 반드시 부모님과 함께 하고, 인증도 받아, 꼭꼭. ",,,,,,,1,,,,Null,,
8_1,video,힘찬,1,,,,,,,1,3,,,Null,,
8_1,video,힘찬,2,,,,,,,1,4,,,Null,,
8_1,video,힘찬,3,,,,,,,1,5,,,Null,,
8_1,videoEnd,주인공,오늘 동작은 지난 번보다 쉬운데? 별로 힘들지 않았어.,,,,,,,9,,,,Null,,
8_1,nomal,힘찬,그건 운동이랑 친해져서 그럴 거야. ,,,,,,,1,,,,Null,,
8_1,nomal,힘찬,다음에는 좀더 어려운 동작을 해보자구. 우하하 ,,,,,,,1,,,,himchan,,
8_1,end,end,end,,,,,,,1,,,,Null,,
