scriptNumber,scriptType,name,dialog,select1,select2,select3,select4,select5,answer,image,cuttoon,비고,QuizNumber,SoundEffect,,FALSE
14_1,nomal,하미,P_name아! 오랜 만이네. 그동안 잘 지냈니? ,,,,,,,3,,,,hami,,
14_1,nomal,주인공,하미야! 마침 잘 만났어. 안그래도 너에게 가려던 참이었어.,,,,,,,9,,,,Null,,
14_1,nomal,주인공,하미에게 내가 만든 음식을 갖다주려 했거든.,,,,,,,9,,이모티콘 표시 (어쩐지 건조해보이는 피부..),,Null,,
14_1,nomal,하미,진짜? 오~ 감동적이야! ,,,,,,,3,,위의 연출 이해가 잘 안됩니다,,Null,,
14_1,nomal,하미,P_name이가 날 주려고 음식을 직접 만들었다니! ,,,,,,,3,,,,Null,,
14_1,nomal,하미,어디 냄새만 맡고 어떤 음식인지 맞혀볼테야.,,,,,,,3,,,,Null,,
14_1,nomal,주인공,어떤 음식이게? ,,,,,,,9,,(머쓱한 듯 얼굴을 문지르며),,Null,,
14_1,nomal,하미,킁킁킁… 이 냄새는… 햄버거?,,,,,,,3,,,,Null,,
14_1,nomal,주인공,땡! 힌트 줄게.,,,,,,,9,,,,Null,,
14_1,nomal,주인공,"하미가 지난 번에 탄수화물, 단백질, 지방이 얼마나 중요한 영양소인지 알려줬잖아. ",,,,,,,9,,,,Null,,
14_1,nomal,주인공,그래서 그 영양소들이 골고루 들어있는 음식을 만들었어.,,,,,,,9,,,,Null,,
14_1,nomal,하미,"탄수화물, 단백질, 지방이 골고루 들어있는 음식이라면…. ",,,,,,,3,,,,Null,,
14_1,nomal,하미,"아, 알았다! 김밥이지? ",,,,,,,3,,,,Null,,
14_1,nomal,주인공,땡! 틀렸어!  정답은… 샌드위치!! ,,,,,,,9,,,,Null,,
14_1,nomal,하미,나 샌드위치 엄청 좋아해.  빵 사이에 뭐가 들었나볼까? ,,,,,,,3,,,,Null,,
14_1,nomal,하미,"에엥 뭐야? 햄, 치즈, 계란 밖에 안들었잖아. ",,,,,,,3,,,,Null,,
14_1,nomal,하미,"탄수화물, 단백질, 지방도 중요하지만 비타민, 무기질, 물도 중요한 데. ",,,,,,,3,,,,Null,,
14_1,cuttoon,하미,"오늘은 비타민, 무기질, 물에 대해 알아보자.",,,,,,,3,0,,,Null,,
14_1,cuttoon,하미,"비타민과 무기질은 채소랑 과일, 그리고 견과류에 많이 들어있어.",,,,,,,3,1,,,Null,,
14_1,Dcuttoon,하미,비타민은 여러 종류가 있고 제각각 하는 역할이 달라.,,,,,,,3,1,,,Null,,
14_1,Dcuttoon,하미,여기서 잠깐! 비타민은 몸에서 만들어지지 않기 때문에 음식을 꼭 챙겨먹어야 해.,,,,,,,3,1,,,Null,,
14_1,Dcuttoon,하미,"무기질은 몸의 기능을 잘 조절하는 역할을 함.  우유, 딸기, 바나나에 많이 들어있어.",,,,,,,3,1,,,Null,,
14_1,cuttoon,하미,꿀꺽 꿀꺽 마시는 물! 이 또한 생명과 건강을 위해 매일 충분히 마셔야 해.,,,,,,,3,2,"(과일과 야채 따위가 많이 들어있는 바구니를 내밀며 : 바구니에 바나나, 우유, 딸기, 토마토, 당근 등 넣기)",,Null,,
14_1,Dcuttoon,하미,그럼 비타민과 무기질이 풍부한 새콤달콤 과일 주스 만들어볼까?,,,,,,,3,3,,,Null,,
14_1,nutrient,하미,(재료 넣기) ,,,,,,,3,3,클릭 이벤트,,Null,,
14_1,nutrientEnd,하미,"짜잔, 건강에도 좋고 맛도 좋은 과일주스 완성! ",,,,,,,3,3,클릭 이벤트,,Juice,,
14_1,cuttoon,하미,P_name가 만든 샌드위치랑 같이 먹으면 영양 만점!,,,,,,,3,5,,,Null,,
14_1,Dcuttoon,주인공,꿀꺽 꿀꺽~ 과일주스로 만들어먹으니까 더 맛있다. ,,,,,,,9,,(과일 주스를 마시고 난 후) ,,Drink,,
14_1,nomal,주인공,맛있으니까 매일매일 만들어 먹어야지.,,,,,,,9,,,,Null,,
14_1,nomal,하미,꿀팁! 알록달록 채소랑 과일이랑 친해지는 비법! ,,,,,,,3,,,,Null,,
14_1,nomal,하미,채소와 과일로 직접 요리를 해보세요~! ,,,,,,,3,,,,Null,,
14_1,nomal,하미,그리고 친구들이랑 나눠먹으면 더 맛있답니다.,,,,,,,3,,,,Null,,
14_1,end,end,<퀘스트 종료>,,,,,,,4,,,,Null,,
