scriptNumber,scriptType,name,dialog,select1,select2,select3,select4,select5,answer,image,cuttoon,비고,QuizNumber,SoundEffect,,FALSE
22_1,nomal,나리,"P_name아,  잘 지냈어? ",,,,,,,5,,,,Null,,
22_1,nomal,주인공,"어, 나리구나!  오랜만이네.. ",,,,,,,9,,,,Null,,
22_1,nomal,나리,오늘 내가 만든 노래를 너에게 들려주고 싶어서 찾아왔어. 다람.,,,,,,,5,,,,nari,,
22_1,nomal,주인공,나리가 만든 노래라고? ,,,,,,,9,,,,Null,,
22_1,nomal,나리,노래 제목은 '웃어봐 송'이야.  귀를 쫑긋 열고 들어봐봐. ,,,,,,,5,,(웃어봐 송 재생),,TTiririring,,
22_1,song,주인공,우아~ 신나게 잘 만들었다! ,,,,,,,9,,(듣는 내내 흥얼거리며 웃음 짓다),,Null,,
22_2,nomal,주인공,"노래를 들으면서 웃게 되네, 하하하하",,,,,,,9,,,,Null,,
22_2,nomal,주인공,어떻게 이 노래를 만들게 된거야? ,,,,,,,9,,,,Null,,
22_2,nomal,나리,기분이 안좋거나 짜증날 때 들으면 좋을 것 같아서 만들었어. 다람.,,,,,,,5,,,,nari,,
22_2,nomal,주인공,"아하, 그렇구나! ",,,,,,,9,,,,Null,,
22_2,nomal,나리,좋은 노래를 들으면 기분이 좋아지고 마음이 편안해지잖아. 다람.,,,,,,,5,,,,nari,,
22_2,nomal,나리,"노래의 힘은 정말 대단해, 그치? ",,,,,,,5,,,,Null,,
22_2,songend,주인공,맞아. 나는 노래 부르는 것도 좋아해! ,,,,,,,9,,,,Null,,
22_2,nomal,나리,앗싸! 그럼 내가 만든 노래도 자주 불러줄래? ,,,,,,,5,,,,Null,,
22_2,nomal,나리,노래를 부르면 건강도 좋아진대. 다람.,,,,,,,5,,,,Null,,
22_2,nomal,주인공,"그럴게. 나리야, 좋은 노래 들려줘서 고마워!",,,,,,,9,,,,Null,,
22_3,ReloadEnd,end,end,,,,,,,10,,,,Null,,
