scriptNumber,scriptType,name,dialog,select1,select2,select3,select4,select5,answer,image,cuttoon,비고,QuizNumber,SoundEffect,,FALSE
15_1,nomal,힘찬,"나의 운동 친구, 반가워! 하이파이브 짝! ",,,,,,,1,,,,Null,,
15_1,nomal,주인공,하이 파이브~ 짝! ,,,,,,,9,,,,Null,,
15_1,nomal,주인공,"힘찬아, 오늘도 즐겁게 운동 하자! ",,,,,,,9,,,,Null,,
15_1,nomal,힘찬,드디어 P_name도 운동의 즐거움을 알았구나. 우하하,,,,,,,1,,,,himchan,,
15_1,nomal,힘찬,오늘은 윗몸 들어올리기와 허리운동을 할 거야.,,,,,,,1,,,,Null,,
15_1,nomal,힘찬,"참참, 운동을 할때는 반드시 부모님과 함께 하고, 인증도 받아, 꼭꼭. ",,,,,,,1,,,,Null,,
15_2,video,힘찬,첫번째 동작은 윗몸 들어올리기. 으랏차차~ ,,,,,,,1,6,,,Null,,
15_2,video,힘찬,두번째 동작은 허리 돌리기. 빙글빙글빙글 ,,,,,,,1,7,,,Null,,
15_2,video,힘찬,마지막 동작은 허리 스트레칭. 쭉쭉쭉~~ ,,,,,,,1,8,,,Null,,
15_2,videoEnd,힘찬,"운동은 즐겁게, 꾸준히 하는 게 중요해. ",,,,,,,1,,,,Null,,
15_2,nomal,힘찬,오늘은 여기까지. 운동 끝~~,,,,,,,1,,,,Null,,
15_2,nomal,주인공,어? 벌써 끝났어? 운동 조금만 더 하자~ ,,,,,,,9,,,,Null,,
15_2,end,end,end,,,,,,,9,,,,Null,,
