scriptNumber,scriptType,name,dialog,select1,select2,select3,select4,select5,answer,image,cuttoon,비고,QuizNumber,SoundEffect,,FALSE
27_1,nomal,주인공,힘찬아! 나 왔어! ,,,,,,,9,,(힘찬이에게 달려가며),,Null,,
27_1,nomal,힘찬,오! P_name(이)구나. 나 만나러 온 거야?,,,,,,,1,,(주인공에게 손을 흔들며),,Null,,
27_1,nomal,주인공,어. 심심하기도 하고 운동도 같이 하고 싶어서.,,,,,,,9,,,,Null,,
27_1,nomal,힘찬,잘 왔어! 마침 음악 체조를 하고 있었거든. 같이 하면 더 신나고 재밌겠다!,,,,,,,1,,,,Null,,
27_1,nomal,주인공,음악 체조? 어떻게 하는 건데?,,,,,,,9,,,,Null,,
27_1,nomal,힘찬,아주 간단해! 신나는 음악에 맞춰 나를 따라서 체조 동작을 따라해봐. 요렇게! 요렇게!   ,,,,,,,1,,,,Null,,
27_1,nomal,주인공,그거 재밌겠는데!,,,,,,,9,,,,Null,,
27_1,video,힘찬,음악 체조 영상,,,,,,,1,11,,,Null,,
27_1,videoEnd,힘찬,"P_name아, 음악 체조를 해보니까 어땠어? ",,,,,,,1,,,,Null,,
27_1,nomal,주인공,음악에 맞춰서 하니까 더 신나더라. ,,,,,,,9,,,,Null,,
27_1,nomal,힘찬,게다가 기분도 좋아지고 스트레스도 싹 풀린다니까.  그러니까 음악체조 매일 같이 하자. 우하하,,,,,,,1,,,,Null,,
27_1,end,end,end,,,,,,,2,,,,Null,,
