scriptNumber,scriptType,name,dialog,select1,select2,select3,select4,select5,answer,image,cuttoon,비고,QuizNumber,SoundEffect,,FALSE
13_1,nomal,나리,"P_name아 안녕! 나야, 나리!  잠깐 나와볼래?",,,,,,,5,,,,Null,,
13_1,nomal,주인공,"응. 어서 와, 나리야! 무슨 일이야?",,,,,,,9,,,,Null,,
13_1,Panorama,나리,"우리 엄마,아빠가 도토리 마을에 사시거든. P_name에게 우리 도토리 마을을 구경시켜 주고 싶은데, 내일 나랑 도토리 마을에 같이 갈래? ",,,,,,,5,1,[나리에게 온 편지 일러스트],,Null,,
13_1,nomal,주인공,"좋아. 근데, 그곳은 희망둥둥섬에서 가깝니?",,,,,,,9,,,,Null,,
13_1,nomal,나리,"아니, 조금 멀어. 그래서 배를 타고 가야해.",,,,,,,5,,,,Null,,
13_1,nomal,주인공,"배를 타고 간다구? 와, 재밌겠다.",,,,,,,9,,,,Null,,
13_1,nomal,나리,그럼 P_name아! 내일 항구에서 만나자!,,,,,,,5,,,,Null,,
13_1,nomal,주인공,그래. 나리야! 내일 봐. ,,,,,,,9,,,,Null,,
13_1,moveTos,나리,P_name아! 왔구나. 그럼 도토리 마을로 가는 배를 타러 가자.,,,,,,,5,,,,Null,,
13_1,nomal,주인공,"그래. 나 너무 신나서 어젯밤에 잠도 잘 못 잤어, 헤헤. ",,,,,,,9,,,,Null,,
13_1,nomal,강태곰,안녕! P_name랑 나리네.  너희 어디 가니?,,,,,,,15,,주인공과 나리 선착장으로 이동하는 중 강태곰 만남. ,,Null,,
13_1,nomal,주인공,우리 도토리 마을에 갈 거야. ,,,,,,,9,,,,Null,,
13_1,nomal,강태곰,도토리 마을이라면 나리 가족이 사는 곳이잖아. 그럼 이 배를 타면 돼. 내가 안전하게 배로 데려다줄게.,,,,,,,15,,(배를 가리키며) ,,Null,,
13_1,nomal,주인공,고마워. 강태곰.  ,,,,,,,9,,12,,Null,,
13_1,cuttoon,강태곰,"자, 그럼 모두 탔으니까, 도토리 마을로 출발한다! 뿌~앙~~",,,,,,,15,2,[연기 나오며 희망둥둥섬에서 멀어지는 배],,Null,,
13_1,moveToA,강태곰,"자, 그럼 모두 탔으니까, 도토리 마을로 출발한다! 뿌~앙~~",,,,,,,15,2,뿌~앙~~,,Null,,
