scriptNumber,scriptType,name,dialog,select1,select2,select3,select4,select5,answer,image,cuttoon,비고,QuizNumber,SoundEffect,,FALSE
5_1,nomal,여미,어머나! 어서와. P_name이 머리하러 왔니? ,,,,,,,8,,,,Null,,
5_1,nomal,주인공,"네, 머리가 길어서 깔끔하게 자르려고요.",,,,,,,9,,,,Null,,
5_1,nomal,여미,믿고 맡겨봐. 이 여미 언니가 마음에 쏙 들게 잘라줄게.  ,,,,,,,8,,,,Null,,
5_1,hair,여미,싹둑 싹둑 싹둑 ,,,,,,,8,,,,Twinkle,,
5_1,nomal,여미,어머나! 어쩌나! 머리 스타일이 진짜 잘 어울린다! ,,,,,,,8,,,,Null,,
5_1,nomal,주인공, 마음에 쏙 들어요. 정말 감사해요. ,,,,,,,9,,,,Null,,
5_1,nomal,여미,뭘~ 내가 더 감사하지. 손님들이 기뻐하면 나도 기쁘거든. 호호호,,,,,,,8,,,,yeomi,,
5_1,nomal,주인공,미용사님처럼 저도 커서 꿈을 꼭 이루고 싶어요.  ,,,,,,,9,,,,Null,,
5_1,nomal,주인공,"근데 제가 뭘 원하는 지, 제 꿈이 뭔지 잘 모르겠어요.",,,,,,,9,,,,Null,,
5_1,nomal,여미,누구나 자기만의 보물을 가지고 있대.  그 보물은 나와 남들을 모두 기쁘게 하지.,,,,,,,8,,,,Null,,
5_1,nomal,여미,P_name이도 보물을 갖고 있는데 아직 못 찾았을 뿐이야. P_name의 보물을 찾아볼까?  ,,,,,,,8,,,,Null,,
5_1,nomal,여미,좋아하는 일이 뭔지 생각해봐. 그리고 마음 그림에 적어 볼래? ,,,,,,,8,,<스케치북에 나의 재능을 타자로 치기 또는 스케치북에 그림을 그리고 옆에 나의 재능을 쓰기> <화면 또는 그린 그림을 캡쳐해서 갤러리에 저장하기>,,Null,,
5_1,draw,여미,"보물찾기 성공!  오~, 이렇게 빨리 보물을 찾게 될 줄이야.",,,,,,,8,,,,Null,,
5_1,drawFinish,여미,그럼 이 화면을 캡쳐해서 사진첩에 저장할까? ,,,,,,,8,,,,Null,,
5_1,Screenshot,여미,그럼 이 화면을 캡쳐해서 사진첩에 저장할까? ,,,,,,,8,,,,Null,,
5_1,nomal,여미,보물이 P_name이가 꿈을 이룰 수 있도록 도와줄거야. 그니까 보물을 소중히 간직해.,,,,,,,8,,,,Null,,
5_1,drawEnd,주인공,"네, 머리도 잘 잘라주시고 보물도 찾아주셔서 감사해요.",,,,,,,9,,,,Null,,
5_1,nomal,여미,"호호호, 나도 보물 찾기 재밌었어. 머리 길면 또 와~ ",,,,,,,8,,,,yeomi,,
5_1,end,end,end,,,,,,,8,,,,Null,,
