scriptNumber,scriptType,name,dialog,select1,select2,select3,select4,select5,answer,image,cuttoon,비고,QuizNumber,SoundEffect,,FALSE
16_1,nomal,이장,"(감사나무를 살피거나 다듬거나 물을 주고 있음) 나무야, 쑥쑥 자라거라! ",,,,,,,4,,,,Null,,
16_1,nomal,주인공,"수호이장님, 저 왔어요. 희망! ",,,,,,,9,,,,heimang,,
16_1,LookAt,이장,둥둥! P_name아! 어서 오너라. ,,,,,,,4,,,,dung,,
16_1,nomal,주인공,무슨 일로 저를 부르셨어요?  ,,,,,,,9,,,,Null,,
16_1,nomal,주인공,어? 나무를 가꾸고 계셨네요. 제가 도와드릴까요? ,,,,,,,9,,,,Null,,
16_1,nomal,이장,"아니, 괜찮아. P_name이를 부른 이유는 이 나무를 주고 싶어서란다. ",,,,,,,4,,,,Null,,
16_1,nomal,이장,"이 나무는 '감사나무'라고 하는데, 우리 섬 주민들에게는 아주 특별한 나무란다.  ",,,,,,,4,,,,Null,,
16_1,nomal,주인공,감사나무가 뭔데요? ,,,,,,,4,,,,Null,,
16_1,nomal,이장,"우리 희망둥둥섬 주민들의 감사함을 담은  나무로,",,,,,,,4,,,,Null,,
16_1,cuttoon,이장,감사한 마음을 나무에게 들려주면 감사열매를 맺는 신비한 나무지. ,,,,,,,4,0,일러스트(자신의 나무 쪽으로 끌며),,Null,,
16_2,cuttoon,이장,이 나무가 나의 감사나무란다.,,,,,,,4,1,일러스트(한 가지 열매를 보여주며),,Null,,
16_2,nomal,주인공,정말 신기해요.,,,,,,,9,,,,Null,,
16_2,nomal,주인공,"와, 감사열매가 대롱대롱 많이 열려있어요. ",,,,,,,9,,,,Null,,
16_2,nomal,이장,그럼 나무에게 감사한 마음을 들려줘 볼래?,,,,,,,4,,일러스트<이런 열매 모양의 화면에 감사한 것 1가지를 적을 수 있도록 함>,,Null,,
16_2,AppleTree,이장,<퀘스트 이벤트>,,,,,,,4,,일러스트<이런 열매 모양의 화면에 감사한 것 1가지를 적을 수 있도록 함>,,Null,,
16_3,AppleTreeEnd,이장,오~ 감사한 마음을 잘 표현하는 구나. ,,,,,,,4,,(적고 난 후),,Null,,
16_4,nomal,이장,신기하게도 감사하면 감사할 일이 더 생긴 단다. ,,,,,,,4,,,,Null,,
16_4,nomal,이장,그러니 작은 일에 감사하는 연습부터 해보거라.  ,,,,,,,4,,,,Null,,
16_4,nomal,주인공,"네, 약속할게요. 감사합니다. ",,,,,,,9,,,,Null,,
16_4,nomal,이장,약속해줘서 고마워! ,,,,,,,4,,,,Null,,
16_4,nomal,이장,"P_name의 감사나무도 얼른 만들어줄게, 잘 가꿔보렴.",,,,,,,4,,,,Null,,
16_4,ReloadEnd,end,end,,,,,,,4,,,,Null,,
