scriptNumber,scriptType,name,dialog,select1,select2,select3,select4,select5,answer,image,cuttoon,비고,QuizNumber,SoundEffect,,FALSE
3_1,nomal,이장,P_name이 왔구나! 잘 지냈지? (인사) 희망!,,,,,,,4,,,,heimang,,
3_1,nomal,주인공,"둥둥! 네, 잘 지냈어요..",,,,,,,9,,(기운 없어보이는 표정으로),,dung,,
3_1,nomal,이장,정말 잘 지냈니? 내 눈에는 P_name이가 고민이 있어 보이는데.,,,,,,,4,,,,Null,,
3_1,nomal,주인공,"앗, 깜짝 놀람!  제가 고민이 있는 지 어떻게 아셨어요?",,,,,,,9,,,,Null,,
3_1,nomal,이장,척 보면 알지. 내 별명이 고민 척척 해결사란다. ,,,,,,,4,,,,Null,,
3_1,nomal,이장,어서 말해보렴. 속시원히 고민을 해결해줄테니. ,,,,,,,4,,(장난스럽게) ,,Null,,
3_1,nomal,주인공,저는 고민을 말해본 적이 없어서 말하기가 어려워요...,,,,,,,9,,,,Null,,
3_1,nomal,주인공,부끄럽고 용기가 나지 않아요…,,,,,,,9,,,,Null,,
3_1,nomal,이장,"지금 말하기 어려우면 나중에 해도 된단다. 괜찮아, 기다려줄게.",,,,,,,4,,,,Null,,
3_1,cuttoon,주인공,…. 제가 아파서 병원에 오래 입원해 있어서 친구가 별로 없어요. ,,,,,,,9,0,인트로 0_1 컷툰 재활용,,Null,,
3_1,nomal,주인공,"그래서 이곳에서 몸도 튼튼해지고 친구들이랑 친해지고 싶었거든요. 근데, 며칠 전에 나리랑 낚시를 갔는데요...",,,,,,,9,,,,Null,,
3_1,cuttoon,나리,P_name아! 연못에서 낚시할래? ,,,,,,,5,1,과거 나리와 싸우는 장면 나리와 낚시를 갔지만 나리만 잘 잡고 자기는 별 소득이 없자 괜히 짜증냄.,,Null,,
3_1,Dcuttoon,주인공,좋아. 우리끼리 낚시 대결 해보자. ,,,,,,,9,,,,Null,,
3_1,cuttoon,나리,앗싸! 내가 또 잡았다. 다람.,,,,,,,5,2,,,Null,,
3_1,cuttoon,주인공,"에이, 재미없어. 난 한 마리도 못 잡았잖아. 나 집에 갈래, 힝!",,,,,,,9,3,,,Null,,
3_1,Dcuttoon,나리,P_name아! 그렇다고 혼자 가버리면 어떡해? ,,,,,,,5,3,,,Null,,
3_1,nomal,주인공,"그날 제가 나리한테 잘못했더라고요. 근데, 나리한테 사과를 못하겠어요.",,,,,,,9,,,,Null,,
3_1,nomal,이장,음… 나리랑 그런 일이 있었구나. ,,,,,,,4,,,,Null,,
3_1,nomal,이장,P_name가 병이 낫기 위해 노력을 많이 했던 것처럼,,,,,,,4,,,,Null,,
3_1,nomal,이장,친구랑 친해지기 위해서도 많은 노력이 필요하단 말씀! ,,,,,,,4,,,,Null,,
3_1,nomal,이장,고민 해결 척척! 친구랑 사이좋게 대화하는 법을 알려주마. 이대로 하면 나리와 다시 잘 지낼 수 있을 거란다.,,,,,,,4,,(생각에 잠긴 듯),,Null,,
3_1,nomal,주인공,"와, 정말요? 얼른 알려주세요.",,,,,,,9,,,,WhatThat,,
3_1,nomal,이장,바로 I-message(아이메시지)라는 방법! 친구에게 나의 느낌을 솔직하게 말한다! ,,,,,,,4,,,,Null,,
3_1,nomal,이장,친구끼리 서로의 마음을 이해할 수 있는 좋은 방법이지.,,,,,,,4,,,,Null,,
3_1,nomal,이장,방법은 아주 간단해. 내가 느낀 것을 친구에게 그대로 말하는 거란다.,,,,,,,4,,,,Null,,
3_1,nomal,이장,P_name가 나리에게 솔직하게 말하는 거지. 나리만 물고기를 잡고 나는 한 마리도 못 잡아서 질투가 났었어. ,,,,,,,4,,,,Null,,
3_1,nomal,이장,이렇게 솔직하게 말하면 친구가 P_name의 마음을 오해없이 받아들일 수 있거든.,,,,,,,4,,,,Null,,
3_1,nomal,이장,나리에게 솔직하게 말할 수 있겠니?,,,,,,,4,,,,Null,,
3_1,nomal,주인공,못 할 것 같아요…  어떡해요? ,,,,,,,9,,(곰곰이 생각하다가) ,,Hing,,
3_1,nomal,이장,이럴 때 연습이 필요한 거란다. 같이 연습해보자꾸나. ,,,,,,,4,,,,Null,,
3_1,end,end,이럴 때 연습이 필요한 거란다. 같이 연습해보자꾸나. ,,,,,,,5,,,,Null,,
